GEO_ID,NAME
Geography,Geographic Area Name
9700000US0500016,"Marmaduke School District, Arkansas"
9700000US0500017,"Paragould School District, Arkansas"
9700000US0500019,"Batesville School District, Arkansas"
9700000US0500020,"Midland School District, Arkansas"
9700000US0500021,"Izard Cty Consolidated Schools, Arkansas"
9700000US0500023,"Newport School District, Arkansas"
9700000US0500026,"Pine Bluff School District, Arkansas"
9700000US0500028,"Star City School District, Arkansas"
9700000US0500029,"Gosnell School District, Arkansas"
9700000US0500030,"Nevada School District, Arkansas"
9700000US0500032,"Bearden School District, Arkansas"
9700000US0500041,"Western Yell County School District, Arkansas"
9700000US0500042,"Hamburg School District, Arkansas"
9700000US0500043,"Mountain Home School District, Arkansas"
9700000US0500044,"Magnolia School District, Arkansas"
9700000US0500045,"Rivercrest School District, Arkansas"
9700000US0500046,"Manila School District, Arkansas"
9700000US0500047,"Trumann Schools, Arkansas"
9700000US0500048,"East Poinsett County School District, Arkansas"
9700000US0500049,"De Queen School District, Arkansas"
9700000US0500051,"Palestine-Wheatley School District, Arkansas"
9700000US0500065,"Lafayette County School District, Arkansas"
9700000US0500067,"Cleveland County School District, Arkansas"
9700000US0500068,"Emerson-Taylor-Bradley School District, Arkansas"
9700000US0500070,"Cedar Ridge School District, Arkansas"
9700000US0500071,"Hillcrest School District, Arkansas"
9700000US0500072,"Deer/Mount Judea School District, Arkansas"
9700000US0500073,"Ouachita River School District, Arkansas"
9700000US0500076,"Ozark Mountain School District, Arkansas"
9700000US0500079,"Two Rivers School District, Arkansas"
9700000US0500082,"Lawrence County School District, Arkansas"
9700000US0500405,"Cossatot River School District, Arkansas"
9700000US0500419,"Jacksonville North Pulaski School District, Arkansas"
9700000US0502250,"Alma School District, Arkansas"
9700000US0502280,"Alpena School District, Arkansas"
9700000US0502430,"Arkadelphia School District, Arkansas"
9700000US0502550,"Armorel School District, Arkansas"
9700000US0502580,"Ashdown School District, Arkansas"
9700000US0502610,"Atkins Public Schools, Arkansas"
9700000US0502670,"Augusta School District, Arkansas"
9700000US0502700,"Bald Knob School District, Arkansas"
9700000US0502730,"Barton-Lexa School District, Arkansas"
9700000US0502790,"Bauxite School District, Arkansas"
9700000US0502820,"Bay School District, Arkansas"
9700000US0502880,"Beebe School District, Arkansas"
9700000US0502960,"Benton School District, Arkansas"
